date,o,h,l,c
2020-07-01,2128.81,2133.55,2101.33,2106.7
2020-07-02,2116.72,2135.37,2113.98,2135.37
2020-07-03,2147.89,2153.54,2135.3,2152.41
2020-07-06,2158.95,2191.28,2157.71,2187.93
2020-07-07,2202.04,2206.79,2164.03,2164.17
2020-07-08,2166.76,2173.83,2150.89,2158.88
2020-07-09,2171.15,2181.48,2166.74,2167.9
2020-07-10,2171.44,2171.52,2140.29,2150.25
2020-07-13,2170.51,2188.8,2163.07,2186.06
2020-07-14,2176.43,2183.61,2165.6,2183.61
2020-07-15,2208.73,2216.97,2190.66,2201.88
2020-07-16,2203.3,2207.34,2177.82,2183.76
2020-07-17,2187.85,2204.2,2187.85,2201.19
2020-07-20,2209.59,2209.59,2183.83,2198.2
2020-07-21,2219.19,2234.86,2214.28,2228.83
2020-07-22,2228.2,2238.86,2221.62,2228.66
2020-07-23,2227.24,2227.24,2202.99,2216.19
2020-07-24,2196.73,2219.57,2195.49,2200.44
2020-07-27,2203.48,2231.25,2203.48,2217.86
2020-07-28,2238.19,2266.0,2237.21,2256.99
2020-07-29,2258.35,2276.79,2252.24,2263.16
2020-07-30,2275.33,2281.33,2263.81,2267.01
2020-07-31,2278.53,2281.41,2248.49,2249.37
2020-08-03,2251.65,2254.38,2237.04,2251.04
2020-08-04,2272.33,2284.66,2269.69,2279.97
2020-08-05,2289.23,2312.14,2283.95,2311.86
2020-08-06,2322.64,2352.48,2322.64,2342.61
2020-08-07,2349.25,2362.24,2333.62,2351.67
2020-08-10,2353.92,2390.51,2349.33,2386.38
2020-08-11,2396.11,2429.36,2396.11,2418.67
2020-08-12,2414.78,2432.35,2393.27,2432.35
2020-08-13,2455.28,2458.17,2412.49,2437.53
2020-08-14,2427.85,2435.0,2383.69,2407.49
2020-08-18,2405.84,2419.65,2336.78,2348.24
2020-08-19,2370.87,2380.1,2353.17,2360.54
2020-08-20,2339.91,2357.08,2270.85,2274.22
2020-08-21,2306.16,2329.34,2280.97,2304.59
2020-08-24,2309.38,2332.33,2283.48,2329.83
2020-08-25,2352.15,2369.78,2340.97,2366.73
2020-08-26,2367.74,2374.68,2336.98,2369.32
2020-08-27,2371.95,2373.36,2344.38,2344.45
2020-08-28,2362.22,2379.26,2345.28,2353.8
2020-08-31,2377.09,2381.5,2326.06,2326.17
2020-09-01,2340.19,2355.9,2331.23,2349.55
2020-09-02,2363.43,2369.57,2341.29,2364.37
2020-09-03,2383.26,2401.78,2382.23,2395.9
2020-09-04,2332.68,2371.02,2332.68,2368.25
2020-09-07,2369.85,2387.49,2362.42,2384.22
2020-09-08,2402.66,2407.56,2391.43,2401.91
2020-09-09,2372.53,2388.85,2369.12,2375.81
2020-09-10,2404.83,2406.68,2388.56,2396.48
2020-09-11,2389.76,2397.56,2374.0,2396.69
2020-09-14,2418.33,2429.07,2410.79,2427.91
2020-09-15,2434.59,2444.57,2423.79,2443.58
2020-09-16,2442.72,2450.53,2429.94,2435.92
2020-09-17,2430.77,2437.02,2398.69,2406.17
2020-09-18,2413.53,2417.81,2396.33,2412.4
2020-09-21,2412.44,2427.17,2379.38,2389.39
2020-09-22,2388.14,2388.49,2323.58,2332.59
2020-09-23,2352.56,2354.46,2287.44,2333.24
2020-09-24,2295.62,2309.74,2268.88,2272.7
2020-09-25,2295.19,2296.36,2267.63,2278.79
2020-09-28,2301.16,2314.81,2291.32,2308.08
2020-09-29,2331.51,2339.83,2320.04,2327.89
2020-10-05,2330.55,2364.73,2327.83,2358.0
2020-10-06,2369.17,2378.28,2355.39,2365.9
2020-10-07,2350.82,2387.45,2347.82,2386.94
2020-10-08,2408.49,2409.01,2383.82,2391.96
2020-10-12,2404.18,2409.42,2393.74,2403.73
2020-10-13,2416.85,2418.89,2385.87,2403.15
2020-10-14,2403.74,2405.56,2375.54,2380.48
2020-10-15,2375.91,2376.73,2348.74,2361.21
2020-10-16,2363.88,2370.73,2325.03,2341.53
2020-10-19,2352.92,2364.25,2344.77,2346.74
2020-10-20,2333.56,2358.41,2322.06,2358.41
2020-10-21,2363.03,2371.74,2356.32,2370.86
2020-10-22,2355.61,2360.22,2339.73,2355.05
2020-10-23,2364.84,2368.57,2344.49,2360.81
2020-10-26,2366.5,2374.5,2342.58,2343.91
2020-10-27,2328.66,2349.33,2321.23,2330.84
2020-10-28,2324.18,2345.46,2316.47,2345.26
2020-10-29,2312.34,2330.17,2299.91,2326.67
2020-10-30,2319.56,2320.2,2266.93,2267.15
2020-11-02,2276.61,2302.64,2267.95,2300.16
2020-11-03,2315.81,2344.77,2315.3,2343.31
2020-11-04,2361.32,2371.14,2339.95,2357.32
2020-11-05,2373.41,2413.79,2370.85,2413.79
2020-11-06,2421.79,2431.11,2404.97,2416.5
2020-11-09,2438.63,2459.15,2434.52,2447.2
2020-11-10,2453.95,2457.94,2435.59,2452.83
2020-11-11,2459.5,2488.04,2459.5,2485.87
2020-11-12,2482.68,2488.79,2467.04,2475.62
2020-11-13,2470.12,2495.77,2460.96,2493.87
2020-11-16,2507.46,2546.37,2507.46,2543.03
2020-11-17,2544.12,2556.09,2533.34,2539.15
2020-11-18,2548.85,2553.95,2536.78,2545.64
2020-11-19,2536.89,2548.95,2529.53,2547.42
2020-11-20,2544.06,2558.21,2539.79,2553.5
2020-11-23,2560.04,2605.58,2553.7,2602.59
2020-11-24,2616.28,2628.52,2605.03,2617.76
2020-11-25,2637.34,2642.26,2583.41,2601.54
2020-11-26,2605.73,2625.97,2592.43,2625.91
2020-11-27,2624.8,2635.0,2618.47,2633.45
2020-11-30,2648.05,2648.66,2591.34,2591.34
2020-12-01,2613.42,2638.87,2611.67,2634.25
2020-12-02,2645.88,2677.26,2644.53,2675.9
2020-12-03,2686.38,2696.22,2672.85,2696.22
2020-12-04,2705.34,2742.77,2705.34,2731.45
2020-12-07,2738.11,2754.01,2711.42,2745.44
2020-12-08,2745.13,2747.45,2700.92,2700.93
2020-12-09,2703.3,2755.47,2703.3,2755.47
2020-12-10,2750.34,2765.46,2718.7,2746.46
2020-12-11,2754.16,2781.04,2754.16,2770.06
2020-12-14,2769.43,2782.79,2755.29,2762.2
2020-12-15,2763.65,2769.37,2735.08,2756.82
2020-12-16,2763.64,2781.08,2761.5,2771.79
2020-12-17,2769.89,2772.71,2742.25,2770.43
2020-12-18,2770.95,2782.15,2762.8,2772.18
2020-12-21,2771.98,2780.24,2747.09,2778.65
2020-12-22,2772.03,2774.22,2733.64,2733.68
2020-12-23,2737.74,2769.08,2716.28,2759.82
2020-12-24,2762.6,2812.16,2762.6,2806.86
2020-12-28,2820.95,2834.59,2799.56,2808.6
2020-12-29,2810.55,2823.44,2792.06,2820.51
2020-12-30,2820.36,2878.21,2809.35,2873.47
2021-01-04,2874.5,2946.54,2869.11,2944.45
2021-01-05,2943.67,2990.57,2921.84,2990.57
2021-01-06,2993.34,3027.16,2961.37,2968.21
2021-01-07,2980.75,3055.28,2980.75,3031.68
2021-01-08,3040.11,3161.11,3040.11,3152.18
2021-01-11,3161.9,3266.23,3096.19,3148.45
2021-01-12,3145.87,3154.79,3047.56,3125.95
2021-01-13,3128.26,3164.37,3109.63,3148.29
2021-01-14,3148.65,3159.03,3128.72,3149.93
2021-01-15,3153.84,3189.9,3085.9,3085.9
2021-01-18,3079.9,3079.9,3003.89,3013.93
2021-01-19,3013.05,3107.0,3011.32,3092.66
2021-01-20,3115.04,3145.01,3077.15,3114.55
2021-01-21,3123.27,3163.21,3123.27,3160.84
2021-01-22,3163.83,3185.26,3140.6,3140.63
2021-01-25,3144.01,3212.22,3142.8,3208.99
2021-01-26,3203.96,3209.18,3132.67,3140.31
2021-01-27,3143.46,3182.53,3118.89,3122.56
2021-01-28,3114.98,3114.98,3046.64,3069.05
2021-01-29,3078.73,3100.22,2962.7,2976.21
2021-02-01,2976.81,3056.87,2947.24,3056.53
2021-02-02,3065.56,3138.95,3065.56,3096.81
2021-02-03,3108.42,3142.26,3091.85,3129.68
2021-02-04,3135.02,3135.02,3068.46,3087.55
2021-02-05,3098.49,3124.62,3081.78,3120.63
2021-02-08,3113.63,3128.54,3085.59,3091.24
2021-02-09,3102.25,3129.66,3084.67,3084.67
2021-02-10,3088.13,3111.88,3064.25,3100.58
2021-02-15,3108.7,3156.56,3108.7,3147.0
2021-02-16,3151.85,3180.94,3145.84,3163.25
2021-02-17,3162.95,3162.95,3115.48,3133.73
2021-02-18,3131.74,3140.4,3086.66,3086.66
2021-02-19,3089.96,3109.67,3040.28,3107.62
2021-02-22,3114.03,3142.48,3079.16,3079.75
2021-02-23,3069.26,3094.29,3035.46,3070.09
2021-02-24,3070.58,3092.05,2993.46,2994.98
2021-02-25,3026.47,3099.8,3026.47,3099.69
2021-02-26,3089.49,3089.49,2988.28,3012.95
2021-03-02,3021.68,3096.5,3020.74,3043.87
2021-03-03,3041.2,3083.04,3029.37,3082.99
2021-03-04,3076.88,3076.88,3022.54,3043.49
2021-03-05,3036.16,3036.98,2982.45,3026.26
2021-03-08,3031.99,3055.65,2992.64,2996.11
2021-03-09,2989.96,3000.49,2929.36,2976.12
2021-03-10,2980.76,3013.95,2951.53,2958.12
2021-03-11,2964.3,3028.37,2964.3,3013.7
2021-03-12,3030.73,3061.43,3030.73,3054.39
2021-03-15,3057.06,3065.17,3036.14,3045.71
2021-03-16,3049.23,3071.54,3049.23,3067.17
2021-03-17,3067.76,3069.57,3027.2,3047.5
2021-03-18,3054.93,3090.19,3054.93,3066.01
2021-03-19,3063.01,3063.01,3022.49,3039.53
2021-03-22,3040.01,3048.11,3019.6,3035.46
2021-03-23,3038.25,3058.79,3003.05,3004.74
2021-03-24,2996.32,3006.54,2971.04,2996.35
2021-03-25,2995.67,3024.63,2987.83,3008.33
2021-03-26,3012.79,3041.86,3012.79,3041.01
2021-03-29,3047.71,3054.21,3025.39,3036.04
2021-03-30,3038.44,3074.57,3038.44,3070.0
2021-03-31,3073.39,3093.89,3061.4,3061.42
2021-04-01,3073.77,3090.88,3069.68,3087.4
2021-04-02,3104.72,3121.58,3101.6,3112.8
2021-04-05,3121.23,3127.2,3101.86,3120.83
2021-04-06,3123.8,3139.29,3110.19,3127.08
2021-04-07,3129.07,3146.19,3125.33,3137.41
2021-04-08,3137.25,3145.81,3122.09,3143.26
2021-04-09,3146.51,3156.04,3125.24,3131.88
2021-04-12,3134.88,3147.27,3127.91,3135.59
2021-04-13,3138.21,3173.26,3136.99,3169.08
2021-04-14,3169.95,3188.32,3162.12,3182.38
2021-04-15,3180.73,3204.48,3178.99,3194.33
2021-04-16,3194.08,3206.76,3185.67,3198.62
2021-04-19,3201.11,3214.45,3193.4,3198.84
2021-04-20,3198.31,3220.82,3195.96,3220.7
2021-04-21,3214.24,3214.24,3165.49,3171.66
2021-04-22,3174.52,3196.97,3174.52,3177.52
2021-04-23,3173.47,3188.7,3146.54,3186.1
2021-04-26,3191.34,3217.53,3191.34,3217.53
2021-04-27,3218.3,3223.05,3203.25,3215.42
2021-04-28,3217.21,3219.69,3176.55,3181.47
2021-04-29,3184.75,3200.41,3161.06,3174.07
2021-04-30,3176.43,3179.43,3143.38,3147.86
2021-05-03,3149.05,3174.26,3120.7,3127.2
2021-05-04,3131.39,3147.38,3109.78,3147.37
2021-05-06,3147.72,3178.74,3133.64,3178.74
2021-05-07,3179.63,3205.11,3179.63,3197.2
2021-05-10,3201.46,3255.9,3201.46,3249.3
2021-05-11,3239.92,3239.92,3192.25,3209.43
2021-05-12,3209.36,3212.83,3138.04,3161.66
2021-05-13,3146.97,3161.93,3103.88,3122.11
2021-05-14,3131.35,3162.31,3131.35,3153.32
2021-05-17,3163.21,3173.01,3121.32,3134.52
2021-05-18,3135.38,3176.4,3135.38,3173.05
2021-05-20,3174.53,3174.53,3140.48,3162.28
2021-05-21,3171.91,3198.01,3149.46,3156.42
2021-05-24,3155.91,3163.27,3137.81,3144.3
2021-05-25,3152.93,3173.1,3148.3,3171.32
2021-05-26,3171.91,3183.97,3160.3,3168.43
2021-05-27,3170.84,3173.86,3142.37,3165.51
2021-05-28,3172.09,3198.66,3171.85,3188.73
2021-05-31,3192.06,3204.29,3179.87,3203.92
2021-06-01,3207.12,3233.17,3199.18,3221.87
2021-06-02,3224.4,3241.07,3216.1,3224.23
2021-06-03,3224.96,3258.5,3224.96,3247.43
2021-06-04,3246.17,3246.19,3218.67,3240.08
2021-06-07,3244.59,3264.41,3233.4,3252.12
2021-06-08,3251.83,3264.67,3242.56,3247.83
2021-06-09,3245.08,3246.49,3216.18,3216.18
2021-06-10,3216.94,3235.39,3210.31,3224.64
2021-06-11,3226.98,3251.58,3226.98,3249.32
2021-06-14,3249.6,3254.49,3238.51,3252.13
2021-06-15,3253.17,3262.8,3247.9,3258.63
2021-06-16,3259.06,3281.96,3256.68,3278.68
2021-06-17,3276.2,3276.2,3251.32,3264.96
2021-06-18,3265.68,3275.76,3262.58,3267.93
2021-06-21,3264.18,3264.18,3225.56,3240.79
2021-06-22,3245.79,3267.63,3245.79,3263.88
2021-06-23,3265.73,3281.88,3263.07,3276.19
2021-06-24,3281.47,3292.27,3277.85,3286.1
2021-06-25,3289.18,3316.08,3289.18,3302.84
2021-06-28,3305.46,3311.69,3291.3,3301.89
2021-06-29,3305.26,3305.42,3276.63,3286.68
2021-06-30,3288.63,3305.73,3288.63,3296.68
2021-07-01,3297.92,3300.12,3278.1,3282.06
2021-07-02,3282.81,3295.68,3278.19,3281.78
2021-07-05,3285.29,3298.93,3285.29,3293.21
2021-07-06,3295.44,3313.51,3295.44,3305.21
2021-07-07,3303.59,3303.59,3277.66,3285.34
2021-07-08,3287.68,3295.71,3252.41,3252.68
2021-07-09,3245.52,3245.52,3188.8,3217.95
2021-07-12,3227.51,3251.45,3227.51,3246.47
2021-07-13,3253.24,3273.9,3253.24,3271.38
2021-07-14,3270.09,3270.09,3250.45,3264.81
2021-07-15,3269.33,3286.58,3263.09,3286.22
2021-07-16,3282.89,3282.89,3259.32,3276.91
2021-07-19,3258.87,3258.87,3236.39,3244.04
2021-07-20,3223.24,3234.8,3214.42,3232.7
2021-07-21,3251.13,3252.25,3215.91,3215.91
2021-07-22,3235.17,3253.75,3235.17,3250.21
2021-07-23,3253.44,3264.01,3246.09,3254.42
2021-07-26,3265.99,3265.99,3224.95,3224.95
2021-07-27,3244.43,3252.85,3230.75,3232.53
2021-07-28,3226.06,3243.21,3210.9,3236.86
2021-07-29,3248.49,3252.26,3232.5,3242.65
2021-07-30,3234.37,3234.66,3202.32,3202.32
2021-08-02,3218.42,3223.04,3194.0,3223.04
2021-08-03,3221.57,3237.14,3213.2,3237.14
2021-08-04,3246.65,3283.14,3237.55,3280.38
2021-08-05,3283.25,3296.17,3273.33,3276.13
2021-08-06,3277.06,3288.17,3261.93,3270.36
2021-08-09,3258.1,3275.15,3251.74,3260.42
2021-08-10,3272.44,3272.44,3232.46,3243.19
2021-08-11,3235.36,3250.21,3217.65,3220.62
2021-08-12,3213.58,3229.59,3202.11,3208.38
2021-08-13,3205.75,3209.72,3146.76,3171.29
2021-08-17,3169.74,3179.49,3134.48,3143.09
2021-08-18,3141.98,3175.88,3124.56,3158.93
2021-08-19,3140.01,3158.0,3097.83,3097.83
2021-08-20,3111.1,3122.09,3049.03,3060.51
2021-08-23,3086.81,3111.81,3064.65,3090.21
2021-08-24,3119.7,3142.58,3115.23,3138.3
2021-08-25,3148.13,3161.0,3124.25,3146.81
2021-08-26,3151.3,3159.37,3121.04,3128.53
2021-08-27,3116.29,3143.01,3106.97,3133.9
2021-08-30,3160.87,3164.87,3132.77,3144.19
2021-08-31,3144.49,3199.89,3130.3,3199.27
2021-09-01,3195.67,3215.13,3185.8,3207.02
2021-09-02,3198.03,3204.01,3171.78,3175.85
2021-09-03,3189.71,3203.08,3181.64,3201.06
2021-09-06,3196.3,3206.25,3186.79,3203.33
2021-09-07,3200.07,3201.76,3176.81,3187.42
2021-09-08,3178.74,3187.55,3157.07,3162.99
2021-09-09,3146.64,3158.6,3111.49,3114.7
2021-09-10,3121.09,3131.54,3103.38,3125.76
2021-09-13,3117.35,3139.13,3109.01,3127.86
2021-09-14,3137.32,3164.31,3137.32,3148.83
2021-09-15,3147.21,3164.01,3138.8,3153.4
2021-09-16,3165.38,3167.68,3126.65,3130.09
2021-09-17,3127.75,3142.13,3112.51,3140.51
2021-09-23,3123.64,3131.63,3107.98,3127.58
2021-09-24,3140.73,3146.86,3119.4,3125.24
2021-09-27,3121.7,3146.35,3119.26,3133.64
2021-09-28,3133.4,3134.46,3095.72,3097.92
2021-09-29,3055.5,3069.04,3030.6,3060.27
2021-09-30,3054.87,3079.43,3046.43,3068.82
2021-10-01,3056.21,3062.6,3015.01,3019.18
2021-10-05,2998.17,2998.17,2940.59,2962.17
2021-10-06,2986.06,2993.47,2908.3,2908.31
2021-10-07,2936.87,2961.53,2927.6,2959.46
2021-10-08,2977.82,2978.08,2949.01,2956.3
2021-10-12,2950.22,2950.94,2901.51,2916.38
2021-10-13,2913.34,2953.33,2909.47,2944.41
2021-10-14,2968.87,2988.97,2962.33,2988.64
2021-10-15,3012.62,3021.9,2999.33,3015.06
2021-10-18,3017.48,3021.17,2990.44,3006.68
2021-10-19,3022.23,3034.53,3014.19,3029.04
2021-10-20,3043.13,3047.24,3012.97,3013.13
2021-10-21,3012.28,3025.88,3002.74,3007.33
2021-10-22,3005.36,3018.7,2996.26,3006.16
2021-10-25,3001.1,3025.27,2983.29,3020.54
2021-10-26,3039.82,3051.65,3030.53,3049.08
2021-10-27,3045.83,3049.02,3019.0,3025.49
2021-10-28,3023.17,3034.42,3009.55,3009.55
2021-10-29,3025.67,3030.17,2965.4,2970.68
2021-11-01,2984.18,2991.81,2976.87,2978.94
2021-11-02,2995.58,3034.3,2995.58,3013.49
2021-11-03,3020.36,3020.87,2969.01,2975.71
2021-11-04,3000.92,3011.56,2978.07,2983.22
2021-11-05,3003.53,3003.53,2953.96,2969.27
2021-11-08,2965.36,2968.18,2930.9,2960.2
2021-11-09,2958.15,2987.28,2949.17,2962.46
2021-11-10,2947.46,2958.61,2924.36,2930.17
2021-11-11,2911.41,2925.19,2903.72,2924.92
2021-11-12,2945.95,2973.84,2938.27,2968.8
2021-11-15,2989.68,3003.71,2979.96,2999.52
2021-11-16,2995.68,3011.88,2985.34,2997.21
2021-11-17,3004.02,3004.67,2957.7,2962.42
2021-11-18,2959.26,2964.48,2937.53,2947.38
2021-11-19,2951.06,2974.64,2948.07,2971.02
2021-11-22,2983.38,3018.01,2980.73,3013.25
2021-11-23,3013.16,3016.36,2992.14,2997.33
2021-11-24,3006.34,3017.9,2981.02,2994.29
2021-11-25,2996.74,2996.74,2973.24,2980.27
2021-11-26,2973.04,2985.77,2930.31,2936.44
2021-11-29,2906.15,2930.22,2890.78,2909.32
2021-11-30,2932.71,2942.93,2822.73,2839.01
2021-12-01,2860.12,2905.74,2837.03,2899.72
2021-12-02,2874.64,2945.27,2874.64,2945.27
2021-12-03,2935.93,2975.44,2927.55,2968.33
2021-12-06,2954.82,2983.5,2932.49,2973.25
2021-12-07,2973.84,2992.31,2960.9,2991.72
2021-12-08,3017.93,3036.13,2995.34,3001.8
2021-12-09,3007.0,3029.57,3001.55,3029.57
2021-12-10,3008.7,3017.64,2998.29,3010.23
2021-12-13,3019.67,3043.83,3000.51,3001.66
2021-12-14,2983.95,3001.7,2976.16,2987.95
2021-12-15,2979.83,2992.3,2973.0,2989.39
2021-12-16,3013.26,3018.2,2989.63,3006.41
2021-12-17,2985.2,3017.73,2984.19,3017.73
2021-12-20,3001.33,3001.33,2962.07,2963.0
2021-12-21,2981.67,2984.56,2955.9,2975.03
2021-12-22,2993.5,3000.79,2976.65,2984.48
2021-12-23,2998.02,3000.7,2980.91,2998.17
2021-12-24,3009.48,3025.77,3009.48,3012.43
2021-12-27,3013.94,3017.31,2999.3,2999.55
2021-12-28,3006.77,3020.29,2991.55,3020.24
2021-12-29,3002.9,3007.72,2988.67,2993.29
2021-12-30,2999.75,3005.36,2975.74,2977.65
2022-01-03,2998.32,3010.77,2979.42,2988.77
2022-01-04,2991.97,2995.25,2973.08,2989.24
2022-01-05,2984.05,2986.2,2936.73,2953.97
2022-01-06,2925.4,2952.54,2915.38,2920.53
2022-01-07,2933.78,2959.03,2933.1,2954.89
2022-01-10,2947.37,2951.12,2910.9,2926.72
2022-01-11,2930.93,2943.57,2909.82,2927.38
2022-01-12,2950.78,2972.58,2950.31,2972.48
2022-01-13,2979.91,2982.14,2958.39,2962.09
2022-01-14,2937.61,2944.97,2914.73,2921.92
2022-01-17,2918.55,2919.67,2875.98,2890.1
2022-01-18,2898.98,2902.79,2857.26,2864.24
2022-01-19,2840.34,2871.79,2832.18,2842.28
2022-01-20,2842.28,2862.7,2830.97,2862.68
2022-01-21,2837.49,2847.95,2817.11,2834.29
2022-01-24,2823.76,2828.11,2780.68,2792.0
2022-01-25,2786.41,2789.62,2703.99,2720.39
2022-01-26,2729.75,2744.14,2708.1,2709.24
2022-01-27,2709.24,2722.86,2614.49,2614.49
2022-01-28,2617.87,2668.59,2591.53,2663.34
2022-02-03,2706.34,2735.34,2702.78,2707.82
2022-02-04,2714.83,2751.8,2712.87,2750.26
2022-02-07,2750.7,2750.7,2718.94,2745.06
2022-02-08,2767.76,2779.85,2726.72,2746.47
2022-02-09,2772.63,2773.38,2753.51,2768.85
2022-02-10,2787.44,2788.27,2761.76,2771.93
2022-02-11,2739.14,2766.7,2735.08,2747.71
2022-02-14,2715.1,2724.72,2688.24,2704.48
2022-02-15,2712.45,2716.45,2665.47,2676.54
2022-02-16,2719.61,2730.43,2711.34,2729.68
2022-02-17,2735.11,2770.66,2711.99,2744.09
2022-02-18,2714.52,2747.08,2711.88,2744.52
2022-02-21,2706.65,2746.62,2694.9,2743.8
2022-02-22,2705.08,2721.84,2690.09,2706.79
2022-02-23,2727.43,2729.56,2705.31,2719.53
2022-02-24,2689.28,2694.55,2642.63,2648.8
2022-02-25,2678.47,2694.81,2665.96,2676.76
2022-02-28,2663.0,2699.18,2658.25,2699.18
2022-03-02,2698.31,2716.46,2692.24,2703.52
2022-03-03,2729.86,2748.21,2726.35,2747.08
2022-03-04,2736.58,2736.58,2702.34,2713.43
2022-03-07,2680.17,2680.17,2644.1,2651.31
2022-03-08,2617.33,2647.18,2605.81,2622.4
2022-03-10,2660.86,2682.79,2660.86,2680.32
2022-03-11,2665.95,2672.62,2647.28,2661.28
2022-03-14,2654.93,2661.76,2633.31,2645.65
2022-03-15,2630.31,2641.97,2615.08,2621.53
2022-03-16,2649.85,2659.9,2630.03,2659.23
2022-03-17,2703.27,2714.0,2694.51,2694.51
2022-03-18,2695.64,2708.16,2688.71,2707.02
2022-03-21,2717.81,2717.81,2683.69,2686.05
2022-03-22,2686.68,2712.14,2686.58,2710.0
2022-03-23,2727.12,2742.27,2720.83,2735.05
2022-03-24,2716.25,2729.66,2705.14,2729.66
2022-03-25,2740.83,2740.95,2722.36,2729.98
2022-03-28,2721.22,2737.46,2707.74,2729.56
2022-03-29,2745.62,2754.18,2733.22,2741.07
2022-03-30,2758.31,2760.6,2740.02,2746.74
2022-03-31,2743.24,2765.2,2743.2,2757.65
2022-04-01,2745.85,2745.85,2729.68,2739.85
2022-04-04,2729.86,2758.38,2722.45,2757.9
2022-04-05,2765.5,2769.18,2750.5,2759.2
2022-04-06,2739.07,2747.85,2730.66,2735.03
2022-04-07,2714.7,2718.5,2693.36,2695.86
2022-04-08,2706.64,2712.0,2685.52,2700.39
2022-04-11,2687.54,2711.02,2683.96,2693.1
2022-04-12,2674.17,2685.08,2658.4,2666.76
2022-04-13,2677.53,2717.63,2672.6,2716.49
2022-04-14,2719.34,2720.3,2702.61,2716.71
2022-04-15,2695.52,2705.41,2685.01,2696.06
2022-04-18,2685.04,2701.11,2681.37,2693.21
2022-04-19,2707.76,2723.98,2705.32,2718.89
2022-04-20,2718.49,2724.46,2702.84,2718.69
2022-04-21,2725.71,2737.54,2725.04,2728.21
2022-04-22,2704.72,2708.58,2690.48,2704.71
2022-04-25,2676.67,2680.35,2657.04,2657.13
2022-04-26,2674.0,2678.05,2663.83,2668.31
2022-04-27,2630.58,2641.82,2615.5,2639.06
2022-04-28,2656.54,2667.49,2638.37,2667.49
2022-04-29,2669.18,2696.1,2664.06,2695.05
2022-05-02,2669.21,2689.91,2667.85,2687.45
2022-05-03,2690.16,2702.1,2680.46,2680.46
2022-05-04,2690.45,2696.03,2667.23,2677.57
2022-05-06,2650.89,2652.51,2635.97,2644.51
2022-05-09,2634.32,2642.75,2606.08,2610.81
2022-05-10,2590.13,2602.75,2553.01,2596.56
2022-05-11,2586.52,2599.11,2579.09,2592.27
2022-05-12,2569.5,2591.57,2546.8,2550.08
2022-05-13,2570.01,2605.84,2565.96,2604.24
2022-05-16,2624.69,2629.2,2593.61,2596.58
2022-05-17,2603.58,2621.84,2603.58,2620.44
2022-05-18,2634.75,2644.13,2618.0,2625.98
2022-05-19,2576.24,2597.79,2568.54,2592.34
2022-05-20,2605.78,2641.68,2605.38,2639.29
2022-05-23,2651.63,2653.87,2634.29,2647.38
2022-05-24,2638.94,2646.99,2605.87,2605.87
2022-05-25,2621.75,2630.17,2602.94,2617.22
2022-05-26,2616.99,2641.91,2602.01,2612.45
2022-05-27,2640.75,2644.71,2631.49,2638.05
2022-05-30,2662.31,2672.74,2654.18,2669.66
2022-05-31,2666.88,2685.9,2654.32,2685.9
2022-06-02,2670.74,2674.0,2653.59,2658.99
2022-06-03,2679.57,2681.51,2663.0,2670.65
2022-06-07,2659.27,2662.04,2622.78,2626.34
2022-06-08,2633.53,2639.52,2621.96,2626.15
2022-06-09,2618.92,2627.88,2606.61,2625.44
2022-06-10,2596.37,2602.8,2583.74,2595.87
2022-06-13,2550.21,2550.32,2504.51,2504.51
2022-06-14,2472.96,2503.17,2457.39,2492.97
2022-06-15,2490.01,2495.54,2436.04,2447.38
2022-06-16,2481.66,2500.36,2447.33,2451.41
2022-06-17,2409.72,2441.34,2396.47,2440.93
2022-06-20,2449.89,2449.89,2372.35,2391.03
2022-06-21,2402.99,2423.48,2385.6,2408.93
2022-06-22,2417.11,2418.05,2342.81,2342.81
2022-06-23,2347.84,2361.23,2306.48,2314.32
2022-06-24,2327.11,2373.48,2319.99,2366.6
2022-06-27,2383.2,2418.94,2365.86,2401.92
2022-06-28,2405.2,2422.1,2393.96,2422.09
2022-06-29,2387.1,2393.25,2375.45,2377.99
2022-06-30,2368.57,2368.57,2332.59,2332.64
2022-07-01,2342.92,2354.97,2291.49,2305.42
2022-07-04,2310.73,2318.31,2276.63,2300.34
2022-07-05,2322.11,2344.08,2309.62,2341.78
2022-07-06,2330.11,2332.14,2290.33,2292.01
2022-07-07,2308.97,2344.14,2307.9,2334.27
2022-07-08,2352.49,2367.84,2348.74,2350.61
2022-07-11,2357.43,2363.26,2337.82,2340.27
2022-07-12,2330.88,2333.02,2303.74,2317.76
2022-07-13,2324.45,2341.19,2312.49,2328.61
2022-07-14,2316.41,2338.29,2307.69,2322.32
2022-07-15,2335.12,2337.3,2293.45,2330.98
2022-07-18,2350.48,2376.5,2344.12,2375.25
2022-07-19,2367.52,2372.74,2359.59,2370.97
2022-07-20,2406.29,2410.06,2382.65,2386.85
2022-07-21,2387.91,2411.96,2387.91,2409.16
2022-07-22,2405.37,2417.91,2391.48,2393.14
2022-07-25,2385.65,2412.47,2385.65,2403.69
2022-07-26,2397.27,2415.39,2395.17,2412.96
2022-07-27,2412.52,2415.53,2396.19,2415.53
2022-07-28,2437.57,2443.43,2429.07,2435.27
2022-07-29,2453.53,2463.05,2442.01,2451.5
2022-08-01,2444.05,2461.4,2437.13,2452.25
2022-08-02,2451.0,2451.07,2428.76,2439.62
2022-08-03,2438.56,2461.45,2433.12,2461.45
